server_generation,action_string,score,slots_size,score_per_slot
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.05-12",-1355.0024010798352,2,-677.5012005399176
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.55-48",-1357.3513366514421,2,-678.6756683257211
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.8-12",-1366.4384172773634,2,-683.2192086386817
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.05-36",-1372.0184767182795,2,-686.0092383591398
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.05-48",-1372.5932659255063,2,-686.2966329627532
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.05-12",-1381.4024010798355,2,-690.7012005399177
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.35-48",-2767.5677431091426,4,-691.8919357772857
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.05-12",-1390.789362659428,2,-695.394681329714
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.05-24",-1400.7848510346691,2,-700.3924255173346
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.05-48",-1407.995576059222,2,-703.997788029611
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.45-48",-1421.6297339527855,2,-710.8148669763928
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.45-60",-1428.3716271932929,2,-714.1858135966464
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.3-60",-2866.260675359591,4,-716.5651688398978
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.05-36",-1444.0184767182795,2,-722.0092383591398
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.3-84",-1446.030558008779,2,-723.0152790043895
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.7-12",-1453.0510772319979,2,-726.5255386159989
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.05-24",-1457.184851034669,2,-728.5924255173345
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.35-36",-1458.2829909218171,2,-729.1414954609086
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.05-48",-1473.395576059222,2,-736.697788029611
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.35-24",-1476.3203837697465,2,-738.1601918848733
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.05-36",-1478.53920426816,2,-739.26960213408
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.05-12",-1489.4024010798355,2,-744.7012005399177
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.05-60",-1493.7079585770327,2,-746.8539792885164
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.4-96",-1521.2080322029146,2,-760.6040161014573
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.55-24",-1528.3498008145566,2,-764.1749004072783
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.95-12",-3085.9715066027584,4,-771.4928766506896
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.05-12",-1544.6024010798353,2,-772.3012005399177
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.3-60",-1547.3013849601002,2,-773.6506924800501
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.3-60",-1559.5934263830673,2,-779.7967131915336
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.05-24",-1559.702911967107,2,-779.8514559835535
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.05-36",-1561.3392042681596,2,-780.6696021340798
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.05-60",-1568.7079585770327,2,-784.3539792885164
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.5-36",-1570.1847671827927,2,-785.0923835913964
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.8-72",-1580.5314064272616,2,-790.2657032136308
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.25-72",-1583.8767197468874,2,-791.9383598734437
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.05-48",-1588.5932659255063,2,-794.2966329627532
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.05-36",-1592.5261415602602,2,-796.2630707801301
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.9-48",-1594.6787866591103,2,-797.3393933295552
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.45-24",-1601.863659312021,2,-800.9318296560104
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.05-60",-1603.2710112559932,2,-801.6355056279966
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.05-24",-1612.5029119671071,2,-806.2514559835536
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.5-60",-1662.7101125599313,2,-831.3550562799657
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.05-24",-1665.9848510346692,2,-832.9924255173346
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.35-60",-3343.970787919548,4,-835.992696979887
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.05-36",-1677.1261415602598,2,-838.5630707801299
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.05-48",-1684.5932659255063,2,-842.2966329627532
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.05-60",-1685.0210112559932,2,-842.5105056279966
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.9-12",-1692.6059375569907,2,-846.3029687784954
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.8-84",-1701.1825828019812,2,-850.5912914009906
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.05-48",-1714.595576059222,2,-857.297788029611
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.05-72",-1718.783212901704,2,-859.391606450852
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.4-72",-1727.8027515950193,2,-863.9013757975097
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.05-24",-1761.9848510346692,2,-880.9924255173346
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.05-36",-1765.6958876799729,2,-882.8479438399864
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.25-60",-1769.417820800083,2,-884.7089104000415
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.45-96",-1777.6603975121575,2,-888.8301987560787
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.25-84",-1783.628724528253,2,-891.8143622641265
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.1-12",-1785.7564610448821,2,-892.8782305224411
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.1-12",-1797.7564610448821,2,-898.8782305224411
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.6-24",-1804.6182124160277,2,-902.3091062080139
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.05-72",-1808.783212901704,2,-904.391606450852
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.05-48",-1810.3933150071698,2,-905.1966575035849
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.4-36",-3623.136341452789,4,-905.7840853631973
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.95-24",-1814.658946297889,2,-907.3294731489445
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.9-36",-1819.6056768268757,2,-909.8028384134378
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.05-48",-1824.995576059222,2,-912.497788029611
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.05-24",-1828.5029119671071,2,-914.2514559835536
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.9-12",-3663.044531677424,4,-915.761132919356
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.05-60",-1838.7079585770327,2,-919.3539792885164
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.05-36",-1844.8958876799732,2,-922.4479438399866
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.05-72",-1845.5598249087666,2,-922.7799124543833
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.65-24",-1865.608752730136,2,-932.804376365068
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.1-12",-1869.7564610448821,2,-934.8782305224411
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.45-36",-1902.0528384134388,2,-951.0264192067194
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.1-12",-1902.267326395221,2,-951.1336631976105
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.1-12",-1912.4673263952213,2,-956.2336631976107
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.4-84",-1913.005959245205,2,-956.5029796226025
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.1-12",-1917.7564610448821,2,-958.8782305224411
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.05-48",-1923.1933150071695,2,-961.5966575035848
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.5-12",-1934.0240107983527,2,-967.0120053991764
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.05-24",-1938.9029119671068,2,-969.4514559835534
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.4-72",-1942.2657032136308,2,-971.1328516068154
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.05-72",-1943.6598249087665,2,-971.8299124543832
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.05-60",-1958.7079585770327,2,-979.3539792885164
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.35-72",-1963.218774361366,2,-981.609387180683
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.7-60",-1970.794157583902,2,-985.397078791951
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.3-96",-1984.150805897324,2,-992.075402948662
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.35-72",-3971.789275661955,4,-992.9473189154887
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.05-60",-1986.521011255993,2,-993.2605056279965
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.1-12",-1988.0673263952212,2,-994.0336631976106
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.05-36",-1990.3261415602597,2,-995.1630707801298
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.05-84",-1996.323911425124,2,-998.161955712562
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.4-48",-1999.9646084737751,2,-999.9823042368876
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.05-48",-2001.1588593280876,2,-1000.5794296640438
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.1-24",-2003.016731189252,2,-1001.508365594626
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.65-12",-2012.2617145725699,2,-1006.1308572862849
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.1-24",-2027.016731189252,2,-1013.508365594626
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.35-36",-2027.8712137598095,2,-1013.9356068799048
GPU.S1,"GPU.S1|buy-dismiss|DC1,1.0-12",-4070.049479641584,4,-1017.512369910396
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.35-84",-4070.52287859362,4,-1017.630719648405
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.1-12",-2043.267326395221,2,-1021.6336631976105
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.3-96",-2060.232983951527,2,-1030.1164919757634
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.5-96",-2069.5100402536445,2,-1034.7550201268223
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.45-24",-2070.9262077039602,2,-1035.4631038519801
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.05-60",-2071.9322377305116,2,-1035.9661188652558
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.55-72",-2076.615341918741,2,-1038.3076709593704
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.4-48",-2079.9465200573572,2,-1039.9732600286786
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.35-60",-2093.147078791953,2,-1046.5735393959765
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.8-24",-2093.454255730265,2,-1046.7271278651324
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.05-84",-2101.323911425124,2,-1050.661955712562
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.5-36",-2104.958876799727,2,-1052.4794383998635
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.05-48",-2106.758859328087,2,-1053.3794296640435
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.4-60",-2109.6636686162606,2,-1054.8318343081303
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.05-60",-2124.5210112559935,2,-1062.2605056279967
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.4-36",-4250.952256089591,4,-1062.7380640223978
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.1-24",-2131.2817819662832,2,-1065.6408909831416
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.05-72",-2132.7832129017042,2,-1066.3916064508521
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.05-36",-2134.326141560259,2,-1067.1630707801296
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.55-24",-2135.5498008145573,2,-1067.7749004072787
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.05-84",-2143.957516385202,2,-1071.978758192601
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.1-24",-2151.681781966283,2,-1075.8408909831414
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.4-60",-2159.0685132801327,2,-1079.5342566400664
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.3-48",-2164.7598900430175,2,-1082.3799450215088
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.05-36",-2168.8958876799734,2,-1084.4479438399867
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.65-36",-2170.039840283377,2,-1085.0199201416885
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.1-24",-2171.016731189252,2,-1085.508365594626
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.9-12",-2189.405937556991,2,-1094.7029687784955
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.4-84",-2194.591291400991,2,-1097.2956457004955
CPU.S3,"CPU.S3|buy-dismiss|DC2,1.0-12",-2195.7872531885705,2,-1097.8936265942853
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.35-48",-4395.690324145551,4,-1098.9225810363878
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.7-36",-2198.2586740559113,2,-1099.1293370279557
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.45-48",-2201.339393329555,2,-1100.6696966647776
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.25-36",-2204.479438399864,2,-1102.239719199932
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.6-36",-2206.670451217915,2,-1103.3352256089574
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.05-60",-2212.932237730511,2,-1106.4661188652556
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.6-48",-2215.119191106074,2,-1107.559595553037
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.75-48",-2219.933640888329,2,-1109.9668204441646
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.1-36",-2222.036953436559,2,-1111.0184767182795
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.35-84",-2226.052614696414,2,-1113.026307348207
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.6-24",-2226.1003871355115,2,-1113.0501935677557
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.4-24",-2239.8788082773526,2,-1119.9394041386763
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.1-36",-2258.036953436559,2,-1129.0184767182795
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.05-84",-2258.4075163852017,2,-1129.2037581926008
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.45-36",-2263.735274042338,2,-1131.867637021169
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.1-24",-2267.016731189252,2,-1133.508365594626
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.85-24",-2270.942467589376,2,-1135.471233794688
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.3-48",-2272.5531559685232,2,-1136.2765779842616
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.05-72",-2276.7832129017042,2,-1138.3916064508521
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.25-48",-2277.794296640436,2,-1138.897148320218
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.05-60",-2285.8835641600167,2,-1142.9417820800084
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.5-36",-2290.1847671827927,2,-1145.0923835913964
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.8-60",-2299.3273372325243,2,-1149.6636686162622
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.1-24",-2302.881781966283,2,-1151.4408909831416
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.65-24",-2304.937855572389,2,-1152.4689277861944
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.05-72",-2305.4598249087667,2,-1152.7299124543833
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.55-84",-2324.563025676363,2,-1162.2815128381815
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.7-96",-2326.1140563551016,2,-1163.0570281775508
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.3-24",-2331.0174718026415,2,-1165.5087359013207
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.05-96",-2333.5178219457957,2,-1166.7589109728979
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.05-36",-2334.495887679973,2,-1167.2479438399864
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.05-48",-2340.7933150071694,2,-1170.3966575035847
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.1-12",-2341.1787253188572,2,-1170.5893626594286
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.1-12",-2357.9787253188574,2,-1178.9893626594287
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.1-36",-2362.1784085363192,2,-1181.0892042681596
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.55-24",-4755.373506109187,4,-1188.8433765272966
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.4-36",-2378.3136341452796,2,-1189.1568170726398
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.4-36",-4775.13634145279,4,-1193.7840853631974
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.05-72",-2390.711475132427,2,-1195.3557375662135
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.1-36",-2392.7784085363205,2,-1196.3892042681603
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.55-60",-2405.787544347358,2,-1202.893772173679
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.1-24",-2413.2817819662832,2,-1206.6408909831416
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.05-60",-2417.8835641600167,2,-1208.9417820800084
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.25-96",-2421.4590049144354,2,-1210.7295024572177
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.05-96",-2453.5178219457957,2,-1226.7589109728979
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.5-24",-4924.089098314158,4,-1231.0222745785395
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.35-36",-2466.282990921817,2,-1233.1414954609086
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.05-72",-2471.0598249087666,2,-1235.5299124543833
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.1-36",-2474.036953436559,2,-1237.0184767182795
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.05-84",-2479.3239114251246,2,-1239.6619557125623
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.1-48",-2481.1865318510127,2,-1240.5932659255063
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.5-12",-2486.024010798352,2,-1243.012005399176
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.1-12",-2487.578725318856,2,-1243.789362659428
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.55-48",-2490.326465078866,2,-1245.163232539433
CPU.S1,"CPU.S1|buy-dismiss|DC3,1.0-12",-2497.5646104488205,2,-1248.7823052244103
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.05-96",-2506.1510040253647,2,-1253.0755020126824
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.5-24",-2514.4089098314157,2,-1257.2044549157079
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.5-72",-2523.1147513242668,2,-1261.5573756621334
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.1-48",-2529.1865318510127,2,-1264.5932659255063
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.05-48",-2532.7933150071694,2,-1266.3966575035847
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.05-48",-2538.758859328088,2,-1269.379429664044
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.35-48",-2552.1690324145534,2,-1276.0845162072767
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.85-12",-2554.8222743593797,2,-1277.4111371796898
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.05-72",-2559.911475132427,2,-1279.9557375662134
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.75-12",-2577.03601619753,2,-1288.518008098765
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.1-12",-2583.578725318856,2,-1291.789362659428
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.5-48",-2583.955760592218,2,-1291.977880296109
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.1-12",-2590.0048021596704,2,-1295.0024010798352
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.1-12",-2594.804802159671,2,-1297.4024010798355
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.3-72",-5217.589494525993,4,-1304.3973736314983
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.15-12",-2615.634691567323,2,-1307.8173457836615
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.1-36",-2618.036953436559,2,-1309.0184767182795
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.1-36",-2619.57840853632,2,-1309.78920426816
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.15-12",-2624.634691567323,2,-1312.3173457836615
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.45-36",-2628.166290464514,2,-1314.083145232257
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.4-48",-2628.746127404051,2,-1314.3730637020255
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.05-72",-2635.1753439493777,2,-1317.5876719746889
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.1-48",-2635.991152118444,2,-1317.995576059222
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.65-12",-2636.26171457257,2,-1318.130857286285
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.05-96",-2636.951004025365,2,-1318.4755020126825
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.1-24",-2643.1697020693387,2,-1321.5848510346693
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.05-84",-2647.3239114251246,2,-1323.6619557125623
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.15-12",-2669.634691567323,2,-1334.8173457836615
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.1-24",-2676.769702069338,2,-1338.384851034669
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.1-48",-2676.791152118444,2,-1338.395576059222
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.05-84",-2680.5075163852016,2,-1340.2537581926008
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.1-12",-2690.804802159671,2,-1345.4024010798355
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.9-24",-2691.1505807032645,2,-1345.5752903516322
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.35-96",-5388.748996553579,4,-1347.1872491383947
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.85-48",-2730.0855207336062,2,-1365.0427603668031
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.05-60",-2734.9322377305116,2,-1367.4661188652558
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.15-12",-2741.634691567323,2,-1370.8173457836615
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.05-48",-2759.5588593280872,2,-1379.7794296640436
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.15-12",-2767.450989592831,2,-1383.7254947964154
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.3-84",-5535.4509831121195,4,-1383.8627457780299
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.8-96",-2776.2851511327262,2,-1388.1425755663631
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.05-84",-2777.805093001464,2,-1388.902546500732
CPU.S1,"CPU.S1|buy-dismiss|DC1,1.0-36",-2780.3695343655854,2,-1390.1847671827927
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.1-36",-2785.1784085363192,2,-1392.5892042681596
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.15-12",-2785.900989592832,2,-1392.950494796416
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.05-72",-2793.5753439493774,2,-1396.7876719746887
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.4-96",-2799.134407863096,2,-1399.567203931548
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.1-12",-2801.2048021596706,2,-1400.6024010798353
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.6-24",-2802.1003871355115,2,-1401.0501935677557
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.1-60",-2807.4159171540655,2,-1403.7079585770327
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.15-12",-2813.3509895928323,2,-1406.6754947964162
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.35-60",-5629.724439429582,4,-1407.4311098573955
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.1-48",-2817.1865318510127,2,-1408.5932659255063
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.5-84",-2830.050930014632,2,-1415.025465007316
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.85-36",-2866.0164725587174,2,-1433.0082362793587
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.1-60",-2867.4159171540655,2,-1433.7079585770327
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.05-84",-2873.707516385202,2,-1436.853758192601
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.15-24",-2878.5250967838774,2,-1439.2625483919387
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.1-24",-2879.405823934214,2,-1439.702911967107
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.05-96",-2885.5178219457957,2,-1442.7589109728979
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.1-24",-2889.0058239342134,2,-1444.5029119671067
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.15-12",-2896.1509895928316,2,-1448.0754947964158
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.15-24",-2896.5250967838774,2,-1448.2625483919387
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.5-60",-2899.3223773051113,2,-1449.6611886525557
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.45-72",-2912.9384241788975,2,-1456.4692120894488
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.4-96",-2924.1425755663636,2,-1462.0712877831818
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.4-48",-5859.690324145533,4,-1464.9225810363832
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.65-72",-2932.2777238139624,2,-1466.1388619069812
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.9-12",-5866.244531677425,4,-1466.5611329193562
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.35-96",-2935.4570281775505,2,-1467.7285140887752
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.1-24",-2935.9697020693384,2,-1467.9848510346692
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.1-36",-2947.452283120519,2,-1473.7261415602595
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.35-72",-2950.5803259269865,2,-1475.2901629634932
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.05-60",-2957.8835641600167,2,-1478.9417820800084
